id_objet,id_domaine
00000070495,
00000070496,
00000070497,
00000070727,
00000070746,
00000070771,
00000073218,
00000073219,
00000073220,
00000073221,
00000073222,
00000074382,
00000074384,
00000074385,
00000074386,
00000074415,
00000074422,
00000074424,
00000074447,
00000074452,
00000074453,
00000074601,
00000074683,
00000075237,
00000075321,
00000075366,
00000075747,
00000075870,
00000075871,
00000077039,
00000080533,
00000080534,
00000080535,
00000080536,
00000080537,
00000080538,
00000080539,
00000080540,
00000080541,
00000080542,
00000080543,
00000080545,
00000080547,
00000080552,
00000080553,
00000080554,
00000080556,
00000080557,
00000080558,
00000080559,
00000080560,
00000080561,
00000080562,
00000080563,
00000080564,
00000080565,
00000080566,
00000080567,
00000080568,
00000080569,
00000080571,
00000080572,
00000080573,
00000080574,
00000080575,
00000080576,
00000080577,
00000080578,
00000080579,
00000080583,
00000080584,
00000080585,
00000080589,
00000080590,
00000080591,
00000080592,
00000080593,
00000080606,
00000081437,
00000081441,
00000081443,
00000081444,
00000081529,
00000081531,
00000081535,
00000081552,
00000081556,
00000081571,
00000081572,
00000081574,
00000081575,
00000081577,
00000081581,
00000081785,
00000081787,
00000081788,
00000081789,
00000081790,
00000081791,
00000081792,
00000081794,
00000081795,
00000081796,
00000081797,
00000081799,
00000081800,
00000081801,
00000081804,
00000081830,
00000081831,
00000081832,
00000081833,
00000081834,
00000081835,
00000081863,
00000082184,
00000082345,
00000082346,
00000083208,
00000083209,
00000083210,
00000083211,
00000083212,
00000083213,
00000083214,
00000083215,
00000083216,
00000083217,
00000083219,
00000083220,
00000083221,
00000083222,
00000083223,
00000083225,
00000083226,
00000083227,
00000083230,
00000083461,
00000090339,
00000090425,
00000090428,
00000090983,
00000091144,
00000091145,
00000093328,
00000093437,
00000093449,
00000093463,
00000093502,
00000093503,
00000093517,
00000093529,
00000093700,
00000093701,
00000093702,
00000093704,
00000093707,
00000093708,
00000093709,
00000093710,
00000093711,
00000093712,
00000093713,
00000093715,
00000093716,
00000093717,
00000093718,
00000093719,
00000093720,
00000093721,
00000093722,
00000093723,
00000093724,
00000093725,
00000093726,
00000093727,
00000093728,
00000093729,
00000093730,
00000093731,
00000093732,
00000093733,
00000093734,
00000093735,
00000093736,
00000093737,
00000093738,
00000093739,
00000093740,
00000093741,
00000093744,
00000093745,
00000093746,
00000093747,
00000093750,
00000093751,
00000093752,
00000093753,
00000093754,
00000093755,
00000093756,
00000093757,
00000093758,
00000093759,
00000093760,
00000093761,
00000093999,
00000094000,
00000094142,
00000094151,
00000094152,
00000094158,
00000094159,
00000094162,
00000094163,
00000094165,
00000094166,
00000094167,
00000094168,
00000094169,
00000094170,
00000094175,
00000094176,
00000094570,
00000095143,
00000095156,
00000095167,
00000095168,
00000095179,
00000096491,
00000096493,
00000096494,
00000096497,
00000096500,
00000096503,
00000096505,
00000096506,
00000096513,
00000096537,
00000096555,
00000096471,
00000096482,
00000107683,
00000107691,
00000107696,
00000107701,
00000107705,
00000107710,
00000107714,
00000107718,
00000107720,
00000107722,
00000107724,
00000107726,
00000107732,
00000107735,
00000107736,
00000107739,
00000107742,
00000107756,
00000107758,
00000106595,
00000106941,
00000107024,
00000107045,
00000107047,
00000107058,
00000107116,
00000107124,
00000107138,
00000094701,
00000094702,
00000096472,
00000096473,
00000096474,
00000096477,
00000096479,
00000096480,
00000096481,
00000096484,
00000095104,
00000095120,
00000095142,
00000095162,
00000095164,
00000095172,
00000095183,
00000096492,
00000096495,
00000096502,
00000096504,
00000096522,
00000096538,
00000102962,
00000102964,
00000102969,
00000102979,
00000102982,
00000102984,
00000103011,
00000103017,
00000103041,
00000103045,
00000104561,
00000105579,
00000105584,
00000105602,
00000105605,
00000105851,
00000105859,
00000105875,
00000105880,
00000105881,
00000105885,
00000105888,
00000105890,
00000105891,
00000105895,
00000105899,
00000105901,
00000105902,
00000105908,
00000105934,
00000105936,
00000105937,
00000105938,
00000105943,
00000105952,
00000105953,
00000105975,
00000105980,
00000105993,
00000105996,
00000105999,
00000106004,
00000106006,
00000106010,
00000106021,
00000106023,
00000106028,
00000106039,
00000106075,
00000106093,
00000106116,
00000106117,
00000106119,
00000106127,
00000106133,
00000106134,
00000106135,
00000106139,
00000106145,
00000106148,
00000106151,
00000106153,
00000106155,
00000106157,
00000106170,
00000106173,
00000106175,
00000106176,
00000106178,
00000106181,
00000106184,
00000106195,
00000106225,
00000106227,
00000106229,
00000106236,
00000104847,
00000105031,
00000105197,
00000105202,
00000105211,
00000105230,
00000105238,
00000105242,
00000105254,
00000106354,
00000105348,
00000105352,
00000105357,
00000105362,
00000105375,
00000105378,
00000105392,
00000105407,
00000104736,
00000104575,
00000104595,
00000105563,
00000105564,
00000105566,
00000102970,
00000102976,
00000102981,
00000103004,
00000103018,
00000103019,
00000103025,
00000104597,
00000104723,
00000104735,
00000104737,
00000104757,
00000105198,
00000105199,
00000105213,
00000105215,
00000105216,
00000105231,
00000105235,
00000105237,
00000105240,
00000105241,
00000105243,
00000105247,
00000105248,
00000105255,
00000105258,
00000096569,
00000097084,
00000097085,
00000105347,
00000105350,
00000105354,
00000105369,
00000105377,
00000105380,
00000105385,
00000105396,
00000106360,
00000106384,
00000106390,
00000106451,
00000106459,
00000106500,
00000106517,
00000106539,
00000105850,
00000105852,
00000105854,
00000105855,
00000105856,
00000105857,
00000105876,
00000105886,
00000105893,
00000105900,
00000105904,
00000105906,
00000105919,
00000105929,
00000105935,
00000105940,
00000105945,
00000105950,
00000105954,
00000105955,
00000105962,
00000105967,
00000105968,
00000105969,
00000105977,
00000105985,
00000105998,
00000106001,
00000106005,
00000106011,
00000106012,
00000106014,
00000106031,
00000106033,
00000106034,
00000106036,
00000106042,
00000106044,
00000106048,
00000106068,
00000106069,
00000106073,
00000106085,
00000106107,
00000106113,
00000106114,
00000106118,
00000106121,
00000106122,
00000106124,
00000106129,
00000106136,
00000106140,
00000106142,
00000106143,
00000106158,
00000106164,
00000106166,
00000106180,
00000106185,
00000106188,
00000106190,
00000106194,
00000106211,
00000106212,
00000106219,
00000106220,
00000106286,
00000106301,
00000107682,
00000107688,
00000107693,
00000107695,
00000107702,
00000107713,
00000107719,
00000107723,
00000107727,
00000107728,
00000107730,
00000107741,
00000107751,
00000106348,
00000106351,
00000106356,
00000106368,
00000106389,
00000106398,
00000106400,
00000106403,
00000106452,
00000106502,
00000106509,
00000106514,
00000105562,
00000105606,
00000106873,
00000106942,
00000106962,
00000107023,
00000107093,
00000107111,
00000107118,
00000094699,
00000094700,
00000105471,
00000105473,
00000105478,
00000105480,
00000107786,
00000107792,
00000107801,
00000105505,
00000105518,
00000105524,
00000105526,
00000105530,
00000105531,
00000105532,
00000107763,
00000107766,
00000107768,
00000107772,
00000107774,
00000107778,
00000107779,
00000107780,
00000107781,
00000107782,
00000105504,
00000105506,
00000105507,
00000105510,
00000105512,
00000105513,
00000105522,
00000105533,
00000105536,
00000107764,
00000107769,
00000105509,
00000105511,
00000105514,
00000105520,
00000105521,
00000105529,
00000107762,
00000107770,
00000107773,
00000107783,
00000107784,
00000104594,
00000104596,
00000104734,
00000104739,
00000104758,
00000104794,
00000104795,
00000104849,
00000104850,
00000105194,
00000105200,
00000105212,
00000105220,
00000105221,
00000105233,
00000105234,
00000105246,
00000105256,
00000105257,
00000105580,
00000105585,
00000105587,
00000105588,
00000105589,
00000105590,
00000105600,
00000105607,
00000105608,
00000105853,
00000105883,
00000105884,
00000105887,
00000105889,
00000105894,
00000105903,
00000105910,
00000105914,
00000105915,
00000105916,
00000105918,
00000105922,
00000105946,
00000105947,
00000105957,
00000105959,
00000105964,
00000105965,
00000105966,
00000105981,
00000105982,
00000105987,
00000105990,
00000105991,
00000105994,
00000105997,
00000106000,
00000106002,
00000106003,
00000106038,
00000106065,
00000106066,
00000106071,
00000106074,
00000106076,
00000106077,
00000106078,
00000106088,
00000106089,
00000106090,
00000106096,
00000106098,
00000106109,
00000106110,
00000106120,
00000106131,
00000106141,
00000106144,
00000106146,
00000106147,
00000106149,
00000106152,
00000106163,
00000106168,
00000106171,
00000106172,
00000106174,
00000106189,
00000106193,
00000106228,
00000106230,
00000105341,
00000105355,
00000105358,
00000105376,
00000105381,
00000105386,
00000105387,
00000105389,
00000105393,
00000106257,
00000106306,
00000106352,
00000106353,
00000106359,
00000102975,
00000102977,
00000103005,
00000103016,
00000096475,
00000096478,
00000105525,
00000105527,
00000105528,
00000107776,
00000106372,
00000106404,
00000106405,
00000106406,
00000106453,
00000106515,
00000106518,
00000106521,
00000106559,
00000106976,
00000105581,
00000105591,
00000105603,
00000105604,
00000105609,
00000105858,
00000105860,
00000105878,
00000105882,
00000105898,
00000105907,
00000105909,
00000105911,
00000105912,
00000105917,
00000105920,
00000105927,
00000105928,
00000105931,
00000105933,
00000105942,
00000105948,
00000105956,
00000105958,
00000105974,
00000105978,
00000105984,
00000105986,
00000105988,
00000106007,
00000106008,
00000106009,
00000106018,
00000106020,
00000106022,
00000106026,
00000106041,
00000106043,
00000106067,
00000106070,
00000106072,
00000106079,
00000106087,
00000106094,
00000106095,
00000106097,
00000106115,
00000106125,
00000106128,
00000106156,
00000106162,
00000106167,
00000106169,
00000106177,
00000106186,
00000106216,
00000106308,
00000106311,
00000106349,
00000106350,
00000106358,
00000107134,
00000102963,
00000102973,
00000102978,
00000102980,
00000102986,
00000102991,
00000102994,
00000103013,
00000103023,
00000103026,
00000103035,
00000103038,
00000103039,
00000104486,
00000104541,
00000107685,
00000107687,
00000107697,
00000107698,
00000107706,
00000107707,
00000107708,
00000107712,
00000107716,
00000107717,
00000107729,
00000107731,
00000107750,
00000107757,
00000104744,
00000104759,
00000104762,
00000104880,
00000105193,
00000105196,
00000105203,
00000105204,
00000105206,
00000105210,
00000105217,
00000105228,
00000105249,
00000105252,
00000105353,
00000105356,
00000105366,
00000105388,
00000105390,
00000105397,
00000106964,
00000106977,
00000106987,
00000107057,
00000107090,
00000107113,
00000107114,
00000107115,
00000107119,
00000104607,
00000105565,
00000095157,
00000095159,
00000095165,
00000095170,
00000095171,
00000095182,
00000095185,
00000095187,
00000095189,
00000095190,
00000096498,
00000096521,
00000096556,
00000096566,
00000094703,
00000096476,
00000095084,
00000095085,
00000095158,
00000095161,
00000095166,
00000095169,
00000095173,
00000095175,
00000095178,
00000095180,
00000095184,
00000096496,
00000096511,
00000096514,
00000096535,
00000096558,
00000107700,
00000107703,
00000107709,
00000107721,
00000107725,
00000107733,
00000107734,
00000107737,
00000107738,
00000107743,
00000107744,
00000107745,
00000107746,
00000107753,
00000107112,
00000107121,
00000107684,
00000107686,
00000107690,
00000096576,
00000097050,
00000105475,
00000107785,
00000107791,
00000107800,
00000107804,
00000107806,
00000107810,
00000107681,
00000107689,
00000107692,
00000107694,
00000107699,
00000107704,
00000107711,
00000107715,
00000107740,
00000107747,
00000107748,
00000107749,
00000106437,
00000106454,
00000106501,
00000106512,
00000106513,
00000106527,
00000106529,
00000106547,
00000106554,
00000107022,
00000107046,
00000107055,
00000107091,
00000107092,
00000107123,
00000107127,
00000107132,
00000107137,
00000105466,
00000105469,
00000105470,
00000105476,
00000105481,
00000105485,
00000105487,
00000105489,
00000105496,
00000105498,
00000105499,
00000105508,
00000105515,
00000105516,
00000105517,
00000105519,
00000105523,
00000105534,
00000105535,
00000105537,
00000107767,
00000107771,
00000107775,
00000107777,
00000107811,
00000105479,
00000105482,
00000105483,
00000105494,
00000105497,
00000105468,
00000105474,
00000105484,
00000105490,
00000105491,
00000105492,
00000095086,
00000095150,
00000095160,
00000095163,
00000095174,
00000095176,
00000095177,
00000095181,
00000095186,
00000095806,
00000107790,
00000107795,
00000107799,
00000107802,
00000107808,
00000107765,
00000102971,
00000102972,
00000102974,
00000102983,
00000102992,
00000103027,
00000103032,
00000104848,
00000104883,
00000105195,
00000105201,
00000105205,
00000105207,
00000105209,
00000105229,
00000105232,
00000105236,
00000105239,
00000105253,
00000104752,
00000105349,
00000105351,
00000105360,
00000105365,
00000105391,
00000107793,
00000107794,
00000107796,
00000107797,
00000107805,
00000107807,
00000105583,
00000105601,
00000105861,
00000105877,
00000105879,
00000105892,
00000105896,
00000105897,
00000105905,
00000105913,
00000105921,
00000105930,
00000105932,
00000105939,
00000105941,
00000105944,
00000105949,
00000105951,
00000105960,
00000105961,
00000105963,
00000105976,
00000105979,
00000105983,
00000105989,
00000105992,
00000106013,
00000106015,
00000106016,
00000106017,
00000106019,
00000106025,
00000106027,
00000106032,
00000106035,
00000106037,
00000106040,
00000106080,
00000106108,
00000106111,
00000106112,
00000106123,
00000106126,
00000106130,
00000106132,
00000106137,
00000106138,
00000106150,
00000106159,
00000106160,
00000106161,
00000106165,
00000106179,
00000106182,
00000106183,
00000106187,
00000106191,
00000106192,
00000106213,
00000106214,
00000106231,
00000106374,
00000106399,
00000106401,
00000106402,
00000106438,
00000106511,
00000106523,
00000106355,
00000106357,
00000106302,
00000106310,
00000107787,
00000107788,
00000107789,
00000107798,
00000107803,
00000107809,
000DE021345,
00000095168,
00000096491,
00000096493,
00000096494,
00000096497,
00000096500,
00000096503,
00000096505,
00000096506,
00000096513,
00000096537,
00000096555,
000DE025372,
000DE025558,
000DE025562,
000DE025564,
000DE021845,
000DE022850,
000DE022858,
000DE022870,
000DE022890,
000DE022894,
000DE022895,
000DE022896,
000DE022921,
000DE023111,
000DE023126,
000DE023132,
000DE019527,
000PE002113,
000PE002801,
000PE002953,
000PE002956,
000PE002964,
000PE002985,
000PE002990,
000PE003005,
000PE003006,
000PE003015,
000PE003021,
000PE003040,
000PE003041,
000PE003043,
00000107683,
00000107691,
00000107696,
00000107701,
00000107705,
00000107710,
00000107714,
00000107718,
00000107720,
00000107722,
00000107724,
00000107726,
00000107732,
00000107735,
00000107736,
00000107739,
00000107742,
00000107756,
00000107758,
000DE007287,
000DE010017,
000DE010069,
00000106595,
00000106941,
00000107024,
00000107045,
00000107047,
00000107058,
000DE016724,
00000107116,
00000107124,
00000107138,
000DE010065,
000DE007063,
000DE014921,
000DE021839,
000DE022860,
000DE022862,
000DE022867,
00000096477,
00000096479,
00000096480,
000DE016307,
00000095104,
00000095142,
00000095164,
00000095183,
00000096492,
00000096495,
00000096502,
00000096504,
00000096522,
00000096538,
00000102979,
00000102982,
00000102984,
00000103017,
00000103045,
00000105579,
00000105584,
00000105602,
00000105605,
000DE010048,
000DE010070,
000DE011364,
00000105851,
00000105859,
00000105875,
00000105880,
00000105881,
00000105885,
00000105888,
00000105890,
00000105891,
00000105895,
00000105899,
00000105901,
00000105902,
00000105908,
00000105934,
00000105936,
00000105937,
00000105938,
00000105943,
00000105952,
00000105953,
00000105975,
00000105980,
00000105993,
00000105996,
00000105999,
00000106004,
00000106006,
00000106010,
00000106021,
00000106023,
00000106028,
00000106039,
00000106075,
00000106093,
00000106116,
00000106117,
00000106119,
00000106127,
00000106133,
00000106134,
00000106135,
00000106139,
00000106145,
00000106148,
00000106151,
00000106153,
00000106155,
00000106157,
00000106170,
00000106173,
00000106175,
00000106176,
00000106178,
00000106181,
00000106184,
00000106195,
00000106225,
00000106227,
00000106229,
00000106236,
00000104847,
00000105031,
00000105197,
00000105202,
00000105211,
00000105230,
00000105238,
00000105242,
00000105254,
00000105348,
00000105352,
00000105357,
00000105362,
00000105375,
00000105378,
00000105392,
00000105407,
00000104736,
00000104575,
00000105563,
00000105564,
00000105566,
000DE021371,
000DE021841,
000DE021842,
000DE016694,
000DE019526,
00000102976,
00000102981,
00000103004,
00000103025,
000DE025504,
000DE025505,
000DE025561,
000DE022851,
000DE022857,
000DE022878,
000DE022897,
000DE022909,
000DE022918,
00000104723,
00000104735,
00000104737,
00000104757,
00000105198,
00000105199,
00000105213,
00000105215,
00000105216,
00000105231,
00000105235,
00000105237,
00000105240,
00000105241,
00000105243,
00000105247,
00000105248,
00000105255,
00000105258,
00000097084,
00000097085,
00000105347,
00000105350,
00000105354,
00000105369,
00000105377,
00000105380,
00000105385,
00000105396,
000DE025375,
000DE025509,
000DE022874,
000DE022883,
000DE022898,
000DE022922,
000DE023127,
00000106360,
00000106539,
00000105850,
00000105852,
00000105854,
00000105855,
00000105856,
00000105857,
00000105876,
00000105886,
00000105893,
00000105900,
00000105904,
00000105906,
00000105919,
00000105929,
00000105935,
00000105940,
00000105945,
00000105950,
00000105954,
00000105955,
00000105962,
00000105967,
00000105968,
00000105969,
00000105977,
00000105985,
00000105998,
00000106001,
00000106005,
00000106011,
00000106012,
00000106014,
00000106031,
00000106033,
00000106034,
00000106036,
00000106042,
00000106044,
00000106048,
00000106068,
00000106069,
00000106073,
00000106085,
00000106113,
00000106114,
00000106118,
00000106121,
00000106122,
00000106124,
00000106129,
00000106136,
00000106140,
00000106142,
00000106143,
00000106158,
00000106164,
00000106166,
00000106180,
00000106185,
00000106188,
00000106190,
00000106194,
00000106211,
00000106212,
00000106219,
00000106220,
00000106286,
00000106301,
00000107682,
00000107688,
00000107693,
00000107695,
00000107702,
00000107713,
00000107719,
00000107723,
00000107727,
00000107728,
00000107730,
00000107741,
00000107751,
00000106368,
00000105562,
00000105606,
000PE002230,
00000106873,
00000106942,
00000106962,
00000107023,
00000107093,
00000107111,
00000107118,
000PE002826,
000PE002834,
000PE002838,
000PE002955,
000PE002958,
000PE002960,
000PE002969,
000PE002970,
000PE002972,
000PE002976,
000PE002977,
000PE002980,
000PE002981,
000PE002982,
000PE002984,
000PE002992,
000PE003000,
000PE003004,
000PE003007,
000PE003011,
000PE003012,
000PE003025,
000PE003026,
000PE003027,
000PE003048,
000PE003049,
00000105471,
00000105473,
00000105478,
00000105480,
000PE001640,
000PE001755,
000PE001269,
00000105505,
00000105518,
00000105524,
00000105526,
00000105530,
00000105531,
00000105532,
00000105504,
00000105506,
00000105507,
00000105510,
00000105512,
00000105513,
00000105522,
00000105533,
00000105536,
000DE006723,
00000105509,
00000105511,
00000105514,
00000105520,
00000105521,
00000105529,
00000104596,
00000104734,
00000104739,
00000104758,
00000104794,
00000104795,
00000104849,
00000104850,
00000105194,
00000105200,
00000105212,
00000105220,
00000105221,
00000105233,
00000105234,
00000105246,
00000105256,
00000105257,
00000105580,
00000105585,
00000105587,
00000105588,
00000105589,
00000105590,
00000105600,
00000105607,
00000105608,
00000105853,
00000105883,
00000105884,
00000105887,
00000105889,
00000105894,
00000105903,
00000105910,
00000105914,
00000105915,
00000105916,
00000105918,
00000105922,
00000105946,
00000105947,
00000105957,
00000105959,
00000105964,
00000105965,
00000105966,
00000105981,
00000105982,
00000105987,
00000105990,
00000105991,
00000105994,
00000105997,
00000106000,
00000106002,
00000106003,
00000106038,
00000106065,
00000106066,
00000106071,
00000106074,
00000106076,
00000106077,
00000106078,
00000106088,
00000106089,
00000106090,
00000106096,
00000106098,
00000106109,
00000106110,
00000106120,
00000106131,
00000106141,
00000106144,
00000106146,
00000106147,
00000106149,
00000106152,
00000106163,
00000106168,
00000106171,
00000106172,
00000106174,
00000106189,
00000106193,
00000106228,
00000106230,
00000105341,
00000105355,
00000105358,
00000105376,
00000105381,
00000105386,
00000105387,
00000105389,
00000105393,
00000106257,
00000106306,
000DE021369,
000DE021834,
000DE021917,
000DE014860,
000DE022830,
000PE000517,
000PE000518,
000DE016695,
000PE001613,
000PE001860,
000PE000209,
000DE022871,
000DE022873,
000DE022877,
000DE022902,
000DE022911,
000DE022926,
00000102975,
00000102977,
00000103016,
00000096478,
000DE014650,
000DE006834,
000DE010058,
000DE023110,
000DE023125,
00000105525,
00000105527,
00000105528,
000PE000385,
000PE002233,
000PE002235,
000PE000682,
00000106976,
00000105581,
00000105591,
00000105603,
00000105604,
00000105609,
00000105858,
00000105860,
00000105878,
00000105882,
00000105898,
00000105907,
00000105909,
00000105911,
00000105912,
00000105917,
00000105920,
00000105927,
00000105928,
00000105931,
00000105933,
00000105942,
00000105948,
00000105956,
00000105958,
00000105974,
00000105978,
00000105984,
00000105986,
00000105988,
00000106007,
00000106008,
00000106009,
00000106018,
00000106020,
00000106022,
00000106026,
00000106041,
00000106043,
00000106067,
00000106070,
00000106072,
00000106079,
00000106087,
00000106094,
00000106095,
00000106097,
00000106115,
00000106125,
00000106128,
00000106156,
00000106162,
00000106167,
00000106169,
00000106177,
00000106186,
00000106216,
00000106308,
00000106311,
00000107134,
000DE022837,
000DE022844,
000DE007062,
000DE007064,
000DE025510,
000DE025515,
000DE025559,
000PE002007,
000PE002008,
000PE002832,
000PE002836,
000PE002920,
000PE002959,
000PE002962,
000PE002963,
000PE002967,
000PE002968,
000PE002971,
000PE002973,
000PE002975,
000PE002986,
000PE002993,
000PE002995,
000PE002997,
000PE002999,
000PE003017,
000PE003018,
000PE003050,
000PE003054,
000PE001271,
000PE001294,
000PE001308,
000PE000241,
00000102973,
00000102980,
00000102994,
00000103023,
00000104486,
00000107685,
00000107687,
00000107697,
00000107698,
00000107706,
00000107707,
00000107708,
00000107712,
00000107716,
00000107717,
00000107729,
00000107731,
00000107750,
00000107757,
00000104744,
00000104759,
00000104762,
00000104880,
00000105193,
00000105196,
00000105203,
00000105204,
00000105206,
00000105210,
00000105217,
00000105228,
00000105249,
00000105252,
00000105353,
00000105356,
00000105366,
00000105388,
00000105390,
00000105397,
00000106964,
00000106977,
00000106987,
00000107057,
00000107090,
00000107113,
00000107114,
00000107115,
00000107119,
00000105565,
000PE000210,
000PE000211,
000PE000961,
000PE001748,
000PE002231,
000PE002232,
000PE002494,
000PE002837,
000PE002937,
000PE002965,
000PE002974,
000PE002979,
000PE002996,
000PE003001,
000PE003014,
000PE003016,
000PE003023,
000PE003052,
000PE003055,
00000095165,
00000095187,
00000095189,
00000096498,
00000096521,
00000096556,
000PE001272,
000PE001366,
000DE025469,
000DE025508,
000DE025528,
000PE002234,
000PE002952,
000PE002954,
000PE002957,
000PE002978,
000PE002987,
000PE002991,
000PE002994,
000PE002998,
000PE003008,
000PE003009,
000PE003010,
000PE003013,
00000095084,
00000095085,
000PE003034,
000PE003035,
000PE003053,
00000096496,
00000096511,
00000096514,
00000096535,
00000107700,
00000107703,
00000107709,
00000107721,
00000107725,
00000107733,
00000107734,
00000107737,
00000107738,
00000107743,
00000107744,
00000107745,
00000107746,
00000107753,
00000107112,
00000107121,
00000107684,
00000107686,
00000107690,
00000097050,
00000105475,
000DE005664,
000PE000844,
000PE000960,
000PE001268,
000PE001270,
00000107681,
00000107689,
00000107692,
00000107694,
00000107699,
00000107704,
00000107711,
00000107715,
00000107740,
00000107747,
00000107748,
00000107749,
00000107022,
00000107046,
00000107055,
00000107091,
00000107092,
00000107123,
00000107127,
00000107132,
00000107137,
00000105466,
00000105469,
00000105470,
00000105476,
00000105481,
00000105485,
00000105487,
00000105489,
00000105496,
00000105498,
00000105499,
00000105508,
00000105515,
00000105516,
00000105517,
00000105519,
00000105523,
00000105534,
00000105535,
00000105537,
000DE006759,
00000105479,
00000105482,
00000105483,
00000105494,
00000105497,
00000105468,
00000105474,
00000105484,
00000105490,
00000105491,
00000105492,
000DE022875,
000DE023109,
000DE021347,
000DE021350,
000DE021370,
000DE021389,
00000095086,
00000095174,
00000095186,
00000095806,
00000102972,
00000102974,
00000102983,
00000102992,
00000104848,
00000104883,
00000105195,
00000105201,
00000105205,
00000105207,
00000105209,
00000105229,
00000105232,
00000105236,
00000105239,
00000105253,
00000104752,
00000105349,
00000105351,
00000105360,
00000105365,
00000105391,
00000105583,
00000105601,
00000105861,
00000105877,
00000105879,
00000105892,
00000105896,
00000105897,
00000105905,
00000105913,
00000105921,
00000105930,
00000105932,
00000105939,
00000105941,
00000105944,
00000105949,
00000105951,
00000105960,
00000105961,
00000105963,
00000105976,
00000105979,
00000105983,
00000105989,
00000105992,
00000106013,
00000106015,
00000106016,
00000106017,
00000106019,
00000106025,
00000106027,
00000106032,
00000106035,
00000106037,
00000106040,
00000106080,
00000106108,
00000106111,
00000106112,
00000106123,
00000106126,
00000106130,
00000106132,
00000106137,
00000106138,
00000106150,
00000106159,
00000106160,
00000106161,
00000106165,
00000106179,
00000106182,
00000106183,
00000106187,
00000106191,
00000106192,
00000106213,
00000106214,
00000106231,
00000106302,
00000106310,
00000107809,
000DE004139,
000DE005615,
000DE006686,
000DE006758,
000DE006837,
000DE006838,
000DE006839,
000DE006849,
000DE006909,
000DE006911,
000DE009369,
000DE010000,
000DE010001,
000DE010002,
000DE010003,
000DE010004,
000DE010011,
000DE010026,
000DE010027,
000DE010028,
000DE010030,
000DE010031,
000DE010034,
000DE010035,
000DE010036,
000DE010038,
000DE010042,
000DE010044,
000DE010046,
000DE010049,
000DE010055,
000DE010059,
000DE010060,
000DE010061,
000DE010067,
000DE010068,
000DE011347,
000DE011348,
000DE011349,
000DE011350,
000DE011351,
000DE011352,
000DE011353,
000DE011354,
000DE011355,
000DE011356,
000DE011357,
000DE011359,
000DE011360,
000DE011361,
000DE011362,
000DE011363,
000DE011365,
000DE011366,
000DE011367,
000DE011368,
000DE011369,
000DE011370,
000DE011371,
000DE011372,
000DE011373,
000DE011374,
000DE011375,
000DE011376,
000DE011377,
000DE011378,
000DE012041,
000DE012042,
000DE012043,
000DE012753,
000DE012754,
000DE012755,
000DE012798,
000DE012799,
000DE012800,
000DE012801,
000DE012809,
000DE012868,
000DE012871,
000DE012872,
000DE014386,
000DE014495,
000DE014496,
000DE014497,
000DE014498,
000DE014499,
000DE014500,
000DE014501,
000DE014504,
000DE014627,
000DE014628,
000DE014629,
000DE014630,
000DE014631,
000DE014632,
000DE014633,
000DE014634,
000DE014635,
000DE014636,
000DE014639,
000DE014640,
000DE014641,
000DE014645,
000DE014646,
000DE014651,
000DE014658,
000DE014659,
000DE014661,
000DE014663,
000DE014665,
000DE014666,
000DE014667,
000DE014668,
000DE014669,
000DE014670,
000DE014672,
000DE014673,
000DE014674,
000DE014675,
000DE014742,
000DE014887,
000DE014895,
000DE014896,
000DE014898,
000DE014899,
000DE015207,
000DE015211,
000DE015212,
000DE016626,
000DE016627,
000DE016630,
000DE016631,
000DE016661,
000DE016673,
000DE016674,
000DE016675,
000DE016687,
000DE016688,
000DE016689,
000DE016690,
000DE016691,
000DE016692,
000DE016693,
000DE016696,
000DE016697,
000DE016760,
000DE016761,
000DE016762,
000DE016763,
000DE016764,
000DE016765,
000DE016766,
000DE016767,
000DE016848,
000DE017827,
000DE018633,
000DE018681,
000DE019528,
000DE019559,
000DE019704,
000DE019705,
000DE019706,
000DE019707,
000DE019708,
000DE019709,
000DE019710,
000DE019805,
000DE019806,
000DE019807,
000DE021343,
000DE021344,
000DE021346,
000DE021348,
000DE021349,
000DE021351,
000DE021352,
000DE021353,
000DE021354,
000DE021355,
000DE021356,
000DE021357,
000DE021358,
000DE021359,
000DE021360,
000DE021361,
000DE021362,
000DE021363,
000DE021364,
000DE021365,
000DE021366,
000DE021367,
000DE021368,
000DE021372,
000DE021373,
000DE021374,
000DE021375,
000DE021376,
000DE021377,
000DE021378,
000DE021440,
000DE021492,
000DE021513,
000DE021787,
000DE021835,
000DE021836,
000DE021837,
000DE021838,
000DE021840,
000DE021918,
000DE021919,
000DE022826,
000DE022829,
000DE022840,
000DE022854,
000DE022859,
000DE022865,
000DE022880,
000DE022886,
000DE022887,
000DE022892,
000DE022917,
000DE022928,
000DE022929,
000DE022985,
000DE022986,
000DE023064,
000DE023070,
000DE023071,
000DE023073,
000DE023089,
000DE023090,
000DE023091,
000DE023106,
000DE023107,
000DE023128,
000DE023136,
000DE023181,
000DE023183,
000DE023184,
000DE023191,
000DE023304,
000DE023306,
000DE023328,
000DE023346,
000DE023440,
000DE023441,
000PE001367,
000PE001756,
000PE002833,
000PE002835,
000PE003002,
000PE003003,
000PE003019,
000PE003020,
000PE003022,
000PE003024,
000PE003028,
000PE003029,
000PE003030,
000PE003031,
000PE003032,
000PE003033,
000PE003036,
000PE003037,
000PE003038,
000PE003042,
000PE003045,
